,project_id,project_name,project_start_date,project_completion_date,postcode,bbl
0,44223,ROCHESTER SUYDAM PHASE 1,2021-06-30T00:00:00.000,,11233.0,3015560003.0
1,44223,ROCHESTER SUYDAM PHASE 1,2021-06-30T00:00:00.000,,11233.0,3017090010.0
2,44223,ROCHESTER SUYDAM PHASE 1,2021-06-30T00:00:00.000,,11233.0,3017090027.0
3,44223,ROCHESTER SUYDAM PHASE 1,2021-06-30T00:00:00.000,,,
4,58871,SHERMAN CLUSTER HDFC.YR15.FY21,2021-06-30T00:00:00.000,,10452.0,2024720001.0
5,58871,SHERMAN CLUSTER HDFC.YR15.FY21,2021-06-30T00:00:00.000,,10456.0,2024560042.0
6,58871,SHERMAN CLUSTER HDFC.YR15.FY21,2021-06-30T00:00:00.000,,10456.0,2027850013.0
7,58871,SHERMAN CLUSTER HDFC.YR15.FY21,2021-06-30T00:00:00.000,,10456.0,2024510011.0
8,58871,SHERMAN CLUSTER HDFC.YR15.FY21,2021-06-30T00:00:00.000,,10456.0,2024520051.0
9,58871,SHERMAN CLUSTER HDFC.YR15.FY21,2021-06-30T00:00:00.000,,10456.0,2027820050.0
10,64543,LOWER EAST SIDE CLUSTER,2021-06-30T00:00:00.000,,10009.0,1003940037.0
11,64543,LOWER EAST SIDE CLUSTER,2021-06-30T00:00:00.000,,10009.0,1003790012.0
12,64543,LOWER EAST SIDE CLUSTER,2021-06-30T00:00:00.000,,10009.0,1004050046.0
13,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3016570059.0
14,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11206.0,3015890058.0
15,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3016870047.0
16,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11213.0,3013560006.0
17,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11221.0,
18,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3016860048.0
19,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3016870073.0
20,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3016870080.0
21,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3017100049.0
22,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3017100052.0
23,65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,,11233.0,3017080067.0
24,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10027.0,1019700073.0
25,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1020770035.0
26,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1020610064.0
27,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1019880099.0
28,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1019880098.0
29,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1019880081.0
30,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1020020014.0
31,65358,WEST 135TH ST. CLUSTER.YR15.FY21,2021-06-30T00:00:00.000,,10031.0,1019880115.0
32,66909,111 WILLOW AVENUE,2021-06-30T00:00:00.000,,10454.0,2025620049.0
33,67910,GOUVERNEUR GARDENS.PLP.FY21,2021-06-30T00:00:00.000,,10002.0,1002670001.0
34,67910,GOUVERNEUR GARDENS.PLP.FY21,2021-06-30T00:00:00.000,,10002.0,1002590071.0
35,67910,GOUVERNEUR GARDENS.PLP.FY21,2021-06-30T00:00:00.000,,10002.0,1002590001.0
36,67910,GOUVERNEUR GARDENS.PLP.FY21,2021-06-30T00:00:00.000,,10002.0,1002440019.0
37,67910,GOUVERNEUR GARDENS.PLP.FY21,2021-06-30T00:00:00.000,,10002.0,1002430056.0
38,67910,GOUVERNEUR GARDENS.PLP.FY21,2021-06-30T00:00:00.000,,10002.0,1002430056.0
39,69280,1898 HARRISON AVENUE.GHPP.FY21,2021-06-30T00:00:00.000,,10453.0,2028690087.0
40,69428,88-20 153RD STREET,2021-06-30T00:00:00.000,,11432.0,4096950014.0
41,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
42,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
43,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
44,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
45,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
46,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
47,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067890015.0
48,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
49,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
50,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
51,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
52,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
53,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
54,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
55,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
56,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
57,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
58,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
59,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067920600.0
60,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
61,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
62,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
63,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
64,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
65,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
66,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
67,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
68,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
69,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
70,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
71,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067900001.0
72,69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067910001.0
73,69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067910001.0
74,69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067910001.0
75,69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067910001.0
76,69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,2021-06-30T00:00:00.000,,11365.0,4067910001.0
77,69862,FOXY. 1323 BOSTON ROAD,2021-06-30T00:00:00.000,,10456.0,2029340015.0
78,70628,101 - 103 - 105 LIBERTY,2021-06-30T00:00:00.000,,11212.0,3036750027.0
79,70724,1042 PRESIDENT STREET,2021-06-30T00:00:00.000,,11225.0,3012800028.0
80,70729,883 BRYANT AVENUE,2021-06-30T00:00:00.000,,10474.0,2027610107.0
81,70794,250 WINTHROP STREET,2021-06-30T00:00:00.000,,11225.0,
82,70797,2224 CROPSEY AVENUE,2021-06-30T00:00:00.000,,11214.0,3064710010.0
83,70813,406 REMSEN AVENUE,2021-06-30T00:00:00.000,,11212.0,3046630004.0
84,71062,CONFIDENTIAL,2021-06-30T00:00:00.000,2021-06-30T00:00:00.000,,
85,71072,SAINT JAMES TERRACE,2021-06-30T00:00:00.000,,10468.0,2031900001.0
86,71109,1409 BRYANT AVENUE,2021-06-30T00:00:00.000,,10459.0,2029940045.0
87,71112,494 JACKSON AVENUE,2021-06-30T00:00:00.000,,10455.0,2025790001.0
88,71116,2311 MORRIS AVENUE,2021-06-30T00:00:00.000,,10468.0,2031830071.0
89,71118,2320 VALENTINE AVENUE,2021-06-30T00:00:00.000,,10458.0,2031460013.0
90,71119,429 PENNSYLVANIA AVENUE,2021-06-30T00:00:00.000,,11207.0,3037890007.0
91,71121,169 LOTT STREET,2021-06-30T00:00:00.000,,11226.0,3051360062.0
92,71124,246 ECHO PLACE,2021-06-30T00:00:00.000,,10457.0,2028090026.0
93,71126,2302 WEBSTER AVENUE,2021-06-30T00:00:00.000,,10458.0,2030310001.0
94,71128,TWO BLUE SLIP,2021-06-30T00:00:00.000,,11222.0,
95,71129,744 EAST 21ST STREET,2021-06-30T00:00:00.000,,11210.0,
96,71130,313 LINDEN STREET,2021-06-30T00:00:00.000,,11237.0,3033260046.0
97,71131,4761 WHITE PLAINS ROAD,2021-06-30T00:00:00.000,,10470.0,2051070008.0
98,71132,276 GRAND CONCOURSE APARTMENTS,2021-06-30T00:00:00.000,,10451.0,2023410010.0
99,71133,58 PALMETTO STREET APARTMENTS,2021-06-30T00:00:00.000,,11221.0,3033490011.0
100,71135,1181 SHERMAN AVENUE,2021-06-30T00:00:00.000,,10456.0,2024560240.0
101,71136,1994 BERGEN STREET,2021-06-30T00:00:00.000,,11233.0,3014530032.0
102,71137,3365 CRUGER AVENUE,2021-06-30T00:00:00.000,,10467.0,2046290020.0
103,71138,109 BRUCKNER BOULEVARD,2021-06-30T00:00:00.000,,10454.0,2022780059.0
104,71139,730 EAST 32ND STREET,2021-06-30T00:00:00.000,,11210.0,3075590057.0
105,71140,13 GARDEN STREET,2021-06-30T00:00:00.000,,11206.0,3031380020.0
106,71141,19 EAST 31ST STREET,2021-06-30T00:00:00.000,,11226.0,3048850061.0
107,71142,3525 EASTCHESTER ROAD,2021-06-30T00:00:00.000,,10469.0,2047220006.0
108,71143,417 EAST 135TH STREET,2021-06-30T00:00:00.000,,10454.0,2022800072.0
109,71144,2438 BARKER AVENUE,2021-06-30T00:00:00.000,,10467.0,2044250022.0
110,71145,237 WEST 167TH STREET,2021-06-30T00:00:00.000,,10452.0,2025300007.0
111,71146,CONFIDENTIAL,2021-06-30T00:00:00.000,2021-06-30T00:00:00.000,,
112,71147,15 JEFFERSON STREET,2021-06-30T00:00:00.000,,11206.0,3031600046.0
113,71148,1010 ROGERS AVENUE,2021-06-30T00:00:00.000,,11226.0,3051370019.0
114,71149,13 JEFFERSON STREET,2021-06-30T00:00:00.000,,11206.0,3031600046.0
115,71150,378 EAST 165TH STREET,2021-06-30T00:00:00.000,,10456.0,2024240017.0
116,71151,4415 3RD AVENUE,2021-06-30T00:00:00.000,,10457.0,2030480051.0
117,71152,1557 FULTON STREET,2021-06-30T00:00:00.000,,11216.0,3018580039.0
118,71153,3216 CRUGER AVENUE,2021-06-30T00:00:00.000,,10467.0,2045970014.0
119,71155,169 HULL STREET,2021-06-30T00:00:00.000,,11233.0,3015340060.0
120,71156,424 GATES AVENUE,2021-06-30T00:00:00.000,,11216.0,3018130025.0
121,71157,205 BEACH 29TH STREET,2021-06-30T00:00:00.000,,11691.0,
122,71158,1516 FULTON STREET,2021-06-30T00:00:00.000,,11216.0,3018640012.0
123,71159,117 EAST 95TH STREET,2021-06-30T00:00:00.000,,11212.0,3046140068.0
124,71160,2302 MORRIS AVENUE,2021-06-30T00:00:00.000,,10468.0,2031720003.0
125,71161,329 RUTLAND ROAD,2021-06-30T00:00:00.000,,11225.0,3048010177.0
126,71162,327 RUTLAND ROAD,2021-06-30T00:00:00.000,,11225.0,3048010077.0
127,71164,903 DEKALB AVENUE,2021-06-30T00:00:00.000,,11221.0,3017770044.0
128,71165,1636 DEKALB AVENUE,2021-06-30T00:00:00.000,,11237.0,3032490011.0
129,71167,237 RALPH AVENUE,2021-06-30T00:00:00.000,,11233.0,3015080003.0
130,71168,3405 FARRAGUT ROAD,2021-06-30T00:00:00.000,,11210.0,3049980008.0
131,71169,1527 NEW YORK AVENUE,2021-06-30T00:00:00.000,,11210.0,
132,71170,255 GRAFTON STREET,2021-06-30T00:00:00.000,,11212.0,3035670016.0
133,71171,133 BROWN PLACE,2021-06-30T00:00:00.000,,10454.0,2022780053.0
134,64217,MARION + CRESTON NCP,2021-06-29T00:00:00.000,,10468.0,2033190060.0
135,64217,MARION + CRESTON NCP,2021-06-29T00:00:00.000,,10458.0,2032810023.0
136,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10457.0,2029450023.0
137,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10457.0,2029450026.0
138,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10457.0,2029450027.0
139,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10457.0,2029470005.0
140,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10457.0,2029470007.0
141,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031270046.0
142,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031210044.0
143,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031230079.0
144,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031220016.0
145,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031270016.0
146,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031240039.0
147,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031260001.0
148,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2029600028.0
149,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2029600039.0
150,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2029600001.0
151,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2029600073.0
152,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,,10460.0,2031270073.0
153,67583,URBAN BLDRS COLLABORATIVE. SUMNER HOUSES,2021-06-29T00:00:00.000,,11206.0,
154,69931,1 SULLIVAN,2021-06-29T00:00:00.000,,11225.0,3011920095.0
155,69940,407 REMSEN AVENUE,2021-06-29T00:00:00.000,,11212.0,3046650071.0
156,70434,88-36 139TH STREET,2021-06-29T00:00:00.000,,11435.0,4096200040.0
157,70606,80 SCARBORO,2021-06-29T00:00:00.000,,10305.0,5028320140.0
158,70668,116-09 GROSVENOR LANE,2021-06-29T00:00:00.000,,11418.0,4033210091.0
159,70798,44-14 DOUGLASTON PARKWAY,2021-06-29T00:00:00.000,,11363.0,4080920025.0
160,70806,1718 PRESIDENT STREET,2021-06-29T00:00:00.000,,,
161,71099,CONFIDENTIAL,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000,,
162,71102,CONFIDENTIAL,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000,,
163,71125,455 ONDERDONK AVENUE APARTMENTS,2021-06-29T00:00:00.000,,11385.0,4034030009.0
164,71127,1121 36TH STREET APARTMENTS,2021-06-29T00:00:00.000,,11218.0,3053020001.0
165,71173,CONFIDENTIAL,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000,,
166,70076,SEAGIRT SENIOR HOUSING HDFC,2021-06-28T00:00:00.000,,11691.0,4158100030.0
167,70470,305 EAST 165TH STREET,2021-06-28T00:00:00.000,,10456.0,2024330036.0
168,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
169,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
170,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
171,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
172,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
173,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
174,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
175,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
176,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
177,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
178,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
179,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
180,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
181,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
182,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
183,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
184,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
185,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
186,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
187,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,,11434.0,4124950002.0
188,70658,278 8TH AVENUE,2021-06-28T00:00:00.000,,10011.0,1007730001.0
189,70815,132-77 METROPOLITAN AVENUE,2021-06-28T00:00:00.000,,11418.0,4092850090.0
190,71122,445 VANDERBILT AVENUE APARTMENTS,2021-06-28T00:00:00.000,,11238.0,3019600011.0
191,71123,428 WYTHE AVENUE APARTMENTS,2021-06-28T00:00:00.000,,11249.0,3024690016.0
192,62193,ATLANTIC CHESTNUT - LOT 1,2021-06-25T00:00:00.000,,11208.0,3041430001.0
193,69140,FORDHAM BEDFORD.FB CLUSTER.NR REHAB,2021-06-25T00:00:00.000,,10458.0,2033040156.0
194,69140,FORDHAM BEDFORD.FB CLUSTER.NR REHAB,2021-06-25T00:00:00.000,,,
195,70293,"1281 HOE AVENUE, LLC",2021-06-25T00:00:00.000,,10459.0,2029800056.0
196,70384,241-15 NORTHERN BOULEVARD,2021-06-25T00:00:00.000,,11363.0,4080920039.0
197,70444,915 ELSMERE PLACE,2021-06-25T00:00:00.000,,10460.0,2029850064.0
198,70800,1353 CASTLE HILL AVENUE,2021-06-25T00:00:00.000,,10462.0,2039350058.0
199,71117,26-02 4TH STREET APARTMENTS,2021-06-25T00:00:00.000,,11102.0,4009100023.0
200,71120,460 SENECA AVENUE APARTMENTS,2021-06-25T00:00:00.000,,11385.0,4034320036.0
201,63774,ST. FRANCIS,2021-06-24T00:00:00.000,,10452.0,2028720148.0
202,63974,SENDERO VERDE A,2021-06-24T00:00:00.000,,10029.0,1016170020.0
203,67898,XENOLITH. 1810 WATSON AVENUE.SOTOMAYOR,2021-06-24T00:00:00.000,,10472.0,2037300001.0
204,69591,GREENPOINT LANDING H1H2,2021-06-24T00:00:00.000,,11222.0,3024720070.0
205,70793,2749 LINDEN BLVD,2021-06-24T00:00:00.000,,11208.0,3044690016.0
206,69285,3800 PUTNAM AVENUE GARDENS HDFC.HPO.FY21,2021-06-23T00:00:00.000,2021-06-23T00:00:00.000,,
207,71071,"1049 UNDERHILL AVENUE, BRONX",2021-06-23T00:00:00.000,,10472.0,2037310059.0
208,71075,"101-35 106TH STREET, QUEENS",2021-06-23T00:00:00.000,,11416.0,4094240060.0
209,68572,CONCERN FOR INDEPENDENT LIVING. 2337 PITKIN AVENUE,2021-06-22T00:00:00.000,,11207.0,3039980030.0
210,70633,2528 GRAND AVENUE,2021-06-22T00:00:00.000,,10468.0,2032040015.0
211,70796,661 MANIDA STREET,2021-06-22T00:00:00.000,,10474.0,2027650206.0
212,71051,CONFIDENTIAL,2021-06-18T00:00:00.000,2021-06-18T00:00:00.000,,
213,71052,CONFIDENTIAL,2021-06-18T00:00:00.000,2021-06-18T00:00:00.000,,
214,70188,CLAY AVENUE CLUSTER L.P.YR15.FY21,2021-06-17T00:00:00.000,,10456.0,2024300041.0
215,70188,CLAY AVENUE CLUSTER L.P.YR15.FY21,2021-06-17T00:00:00.000,,10456.0,2024300039.0
216,70188,CLAY AVENUE CLUSTER L.P.YR15.FY21,2021-06-17T00:00:00.000,,10456.0,2024260055.0
217,70188,CLAY AVENUE CLUSTER L.P.YR15.FY21,2021-06-17T00:00:00.000,,10456.0,2024300033.0
218,70188,CLAY AVENUE CLUSTER L.P.YR15.FY21,2021-06-17T00:00:00.000,,10456.0,2024260058.0
219,70188,CLAY AVENUE CLUSTER L.P.YR15.FY21,2021-06-17T00:00:00.000,,10456.0,2028870082.0
220,70607,71-82 PARSONS BLVD,2021-06-17T00:00:00.000,,11365.0,
221,71115,735 FENIMORE STREET APARTMENTS,2021-06-17T00:00:00.000,,11203.0,3048130055.0
222,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,10467.0,2046530021.0
223,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11208.0,3040550012.0
224,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11208.0,3040700021.0
225,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11212.0,3046090013.0
226,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11205.0,3017880053.0
227,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11205.0,3018880177.0
228,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11205.0,3018890022.0
229,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11435.0,4100410120.0
230,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11435.0,4100430019.0
231,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11433.0,4102410027.0
232,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11413.0,4130570050.0
233,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11434.0,4122080005.0
234,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11434.0,4123290038.0
235,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11434.0,4132720054.0
236,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11434.0,4133060180.0
237,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11411.0,4127780128.0
238,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11692.0,4160450015.0
239,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11691.0,4157820054.0
240,67592,SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,2021-06-15T00:00:00.000,,11429.0,4111340046.0
241,70150,202 EAST 23RD STREET,2021-06-15T00:00:00.000,,10010.0,1009030057.0
242,69221,963 ATLANTIC AVENUE,2021-06-14T00:00:00.000,,11238.0,3020190080.0
243,71070,"118-97 RIVERTON STREET, QUEENS",2021-06-14T00:00:00.000,,11412.0,4124500004.0
244,71111,1728 TOWNSEND AVENUE APARTMENTS,2021-06-11T00:00:00.000,,10453.0,2028490063.0
245,71113,516-518 EAST 147TH STREET APARTMENTS,2021-06-11T00:00:00.000,,10455.0,2022720109.0
246,71113,516-518 EAST 147TH STREET APARTMENTS,2021-06-11T00:00:00.000,,10455.0,2022720109.0
247,69119,322 GRAND CONCOURSE,2021-06-09T00:00:00.000,,10451.0,2023410028.0
248,71110,27 EAST 198TH STREET APARTMENTS,2021-06-09T00:00:00.000,,10468.0,2033190021.0
249,71073,"96-16 133RD AVENUE, QUEENS",2021-06-07T00:00:00.000,,11417.0,4114920050.0
250,69687,2555 BROADWAY,2021-05-28T00:00:00.000,,10025.0,1012430055.0
251,71061,CONFIDENTIAL,2021-05-27T00:00:00.000,2021-05-27T00:00:00.000,,
252,71068,56 TROUTMAN STREET,2021-05-26T00:00:00.000,,11206.0,3031830028.0
253,71108,25-49 38TH STREET APARTMENT,2021-05-26T00:00:00.000,,11103.0,4006540016.0
254,69851,493 MYRTLE AVENUE,2021-05-20T00:00:00.000,,11205.0,3018910080.0
255,71106,25-88 49TH STREET APARTMENTS,2021-05-17T00:00:00.000,,11103.0,4007440080.0
256,71107,36-23 172ND STREET APARTMENTS,2021-05-17T00:00:00.000,,11358.0,4053030156.0
257,69331,3-11 27TH AVENUE,2021-05-14T00:00:00.000,,,
258,68831,BANANA KELLY. BK CLUSTER. JOE NYC,2021-05-13T00:00:00.000,,10459.0,2026970045.0
259,68831,BANANA KELLY. BK CLUSTER. JOE NYC,2021-05-13T00:00:00.000,,10456.0,2026690009.0
260,71104,1 BOERUM PLACE APARTMENTS,2021-05-13T00:00:00.000,,11201.0,3001530003.0
261,69116,539 VANDERBILT AVENUE,2021-05-12T00:00:00.000,,11238.0,3020100001.0
